Node,Full_Bandwidth,Average_Delay_Time_Per_Sec,Packet Size_Byte,Packet_Transmitted,Packet_lost,Transmitted_Byte,AVG-Drop-Rate,AVG-Bandwith-Use,Node Status,Flood Status,Class
3,500,0.00069,1440,45188,13006,65070720,0.244647,0.694181,B,0.014679,NB-No Block
3,500,0.00069,1440,45188,13006,65070720,0.244647,0.694181,B,0.014679,NB-No Block
3,500,0.00069,1440,45188,13006,65070720,0.244647,0.694181,B,0.014679,NB-No Block
3,500,0.00069,1440,45188,13006,65070720,0.244647,0.694181,B,0.014679,NB-No Block
3,500,0.00069,1440,45188,13006,65070720,0.244647,0.694181,B,0.014679,NB-No Block
9,900,0.000697,1440,81276,25633,117037440,0.242844,0.667572,B,0.043712,NB-No Block
?,900,0.000697,1440,81276,25633,117037440,0.242844,0.667572,B,0.043712,NB-No Block
?,900,0.000697,1440,81276,25633,117037440,0.242844,0.667572,B,0.043712,NB-No Block
?,900,0.000697,1440,81276,25633,117037440,0.242844,0.667572,B,0.043712,NB-No Block
?,900,0.000697,1440,81276,25633,117037440,0.242844,0.667572,B,0.043712,NB-No Block
3,100,0.000704,1440,9048,4077,13029120,0.351466,0.492129,P NB,0.087866,NB-No Block
3,100,0.000704,1440,9048,4077,13029120,0.3019,0.492129,P NB,0.06038,NB-No Block
3,100,0.000704,1440,9048,4077,13029120,0.351466,0.492129,P NB,0.087866,NB-No Block
3,100,0.000704,1440,9048,4077,13029120,0.3019,0.492129,P NB,0.06038,NB-No Block
3,100,0.000704,1440,9048,4077,13029120,0.351466,0.492129,P NB,0.087866,NB-No Block
3,100,0.000704,1440,9048,4077,13029120,0.3019,0.492129,P NB,0.06038,NB-No Block
3,100,0.000704,1440,9048,4077,13029120,0.351466,0.492129,P NB,0.087866,NB-No Block
3,100,0.000704,1440,9048,4077,13029120,0.3019,0.492129,P NB,0.06038,NB-No Block
3,100,0.000704,1440,9048,4077,13029120,0.351466,0.492129,P NB,0.087866,NB-No Block
3,100,0.000704,1440,9048,4077,13029120,0.3019,0.492129,P NB,0.06038,NB-No Block
3,100,0.000705,1440,9048,3996,13029120,0.313568,0.592515,P NB,0.09407,NB-No Block
3,100,0.000705,1440,9048,3996,13029120,0.313568,0.592515,P NB,0.09407,NB-No Block
3,100,0.000705,1440,9048,3996,13029120,0.313568,0.592515,P NB,0.09407,NB-No Block
3,100,0.000705,1440,9048,3996,13029120,0.313568,0.592515,P NB,0.09407,NB-No Block
3,100,0.000705,1440,9048,3996,13029120,0.313568,0.592515,P NB,0.09407,NB-No Block
3,700,0.000706,1440,63284,45445,91128960,0.50986,0.257956,NB,0.265127,NB-Wait
3,700,0.000706,1440,63284,45445,91128960,0.50986,0.257956,NB,0.265127,NB-Wait
3,700,0.000706,1440,63284,45445,91128960,0.50986,0.257956,NB,0.265127,NB-Wait
3,700,0.000706,1440,63284,45445,91128960,0.50986,0.257956,NB,0.265127,NB-Wait
3,700,0.000706,1440,63284,45445,91128960,0.50986,0.257956,NB,0.265127,NB-Wait
?,300,0.000713,1440,27092,6017,39012480,0.188781,0.750761,?,0.018878,NB-No Block
3,300,0.000713,1440,27092,6017,39012480,0.188781,0.750761,B,0.018878,NB-No Block
3,300,0.000713,1440,27092,6017,39012480,0.188781,0.750761,B,0.018878,NB-No Block
3,300,0.000713,1440,27092,6017,39012480,0.188781,0.750761,B,0.018878,NB-No Block
3,300,0.000713,1440,27092,6017,39012480,0.188781,0.750761,B,0.018878,NB-No Block
?,1000,0.00072,1440,90324,?,130066560,0.136028,0.784869,B,?,No Block
?,1000,0.00072,1440,90324,?,130066560,0.136028,0.784869,B,?,No Block
?,1000,0.00072,1440,90324,?,130066560,0.136028,0.784869,B,?,No Block
?,1000,0.00072,1440,90324,?,130066560,0.136028,0.784869,B,?,No Block
?,1000,0.00072,1440,90324,?,130066560,0.136028,0.784869,B,?,No Block
9,800,0.000724,1440,72228,6649,104008320,0.063518,0.875948,B,?,No Block
?,800,0.000724,1440,72228,6649,104008320,0.063518,0.875948,B,?,No Block
?,800,0.000724,1440,72228,6649,104008320,0.063518,0.875948,B,?,No Block
?,800,0.000724,1440,72228,6649,104008320,0.063518,0.875948,B,?,No Block
?,800,0.000724,1440,72228,6649,104008320,0.063518,0.875948,B,?,No Block
9,800,0.000746,1440,72228,10802,104008320,0.11067,0.846389,B,?,No Block
?,800,0.000746,1440,72228,10802,104008320,0.11067,0.846389,B,?,No Block
?,800,0.000746,1440,72228,10802,104008320,0.11067,0.846389,B,?,No Block
?,800,0.000746,1440,72228,10802,104008320,0.11067,0.846389,B,?,No Block
?,800,0.000746,1440,72228,10802,104008320,0.11067,0.846389,B,?,No Block
3,1000,0.00075,1440,90324,33704,130066560,0.309711,0.559974,P NB,0.061942,NB-No Block
3,1000,0.00075,1440,90324,33704,130066560,0.309711,0.559974,P NB,0.061942,NB-No Block
3,1000,0.00075,1440,90324,33704,130066560,0.309711,0.559974,P NB,0.061942,NB-No Block
3,1000,0.00075,1440,90324,33704,130066560,0.309711,0.559974,P NB,0.061942,NB-No Block
3,1000,0.00075,1440,90324,33704,130066560,0.309711,0.559974,P NB,0.061942,NB-No Block
3,400,0.000793,1440,36140,21591,52041600,0.442096,0.36408,NB,0.313888,NB-Wait
3,400,0.000793,1440,36140,21591,52041600,0.442096,0.36408,NB,0.313888,NB-Wait
3,400,0.000793,1440,36140,21591,52041600,0.442096,0.36408,NB,0.313888,NB-Wait
3,400,0.000793,1440,36140,21591,52041600,0.442096,0.36408,NB,0.313888,NB-Wait
3,400,0.000793,1440,36140,21591,52041600,0.442096,0.36408,NB,0.313888,NB-Wait
9,900,0.000798,1440,81276,28640,117037440,0.250189,0.644436,B,0.047536,NB-No Block
?,900,0.000798,1440,81276,28640,117037440,0.250189,0.644436,B,0.047536,NB-No Block
?,900,0.000798,1440,81276,28640,117037440,0.250189,0.644436,B,0.047536,NB-No Block
?,900,0.000798,1440,81276,28640,117037440,0.250189,0.644436,B,0.047536,NB-No Block
?,900,0.000798,1440,81276,28640,117037440,0.250189,0.644436,B,0.047536,NB-No Block
3,900,0.000799,1440,81276,29186,117037440,0.237004,0.585686,B,0.042661,NB-No Block
3,900,0.000799,1440,81276,29186,117037440,0.237004,0.585686,B,0.042661,NB-No Block
3,900,0.000799,1440,81276,29186,117037440,0.237004,0.585686,B,0.042661,NB-No Block
3,900,0.000799,1440,81276,29186,117037440,0.237004,0.585686,B,0.042661,NB-No Block
3,900,0.000799,1440,81276,29186,117037440,0.237004,0.585686,?,0.042661,NB-No Block
9,500,0.000799,1440,45188,17624,65070720,0.25351,0.538645,B,0.040562,NB-No Block
?,500,0.000799,1440,45188,17624,65070720,0.25351,0.538645,B,0.040562,NB-No Block
?,500,0.000799,1440,45188,17624,65070720,0.25351,0.538645,B,0.040562,NB-No Block
?,500,0.000799,1440,45188,17624,65070720,0.25351,0.538645,B,0.040562,NB-No Block
?,500,0.000799,1440,45188,17624,65070720,0.25351,0.538645,?,0.040562,NB-No Block
9,800,0.000807,1440,72228,17626,104008320,0.173263,0.752415,B,0.034653,NB-No Block
?,800,0.000807,1440,72228,17626,104008320,0.173263,0.752415,B,0.034653,NB-No Block
?,800,0.000807,1440,72228,17626,104008320,0.173263,0.752415,B,0.034653,NB-No Block
?,800,0.000807,1440,72228,17626,104008320,0.173263,0.752415,B,0.034653,NB-No Block
?,800,0.000807,1440,72228,17626,104008320,0.173263,0.752415,B,0.034653,NB-No Block
9,700,0.000824,1440,63284,13468,91128960,0.176639,0.784193,B,0.026496,NB-No Block
?,700,0.000824,1440,63284,13468,91128960,0.176639,0.784193,B,0.026496,NB-No Block
?,700,0.000824,1440,63284,13468,91128960,0.176639,0.784193,B,0.026496,NB-No Block
?,700,0.000824,1440,63284,13468,91128960,0.176639,0.784193,B,0.026496,NB-No Block
?,700,0.000824,1440,63284,13468,91128960,0.176639,0.784193,?,0.026496,NB-No Block
9,400,0.000831,1440,36140,8686,52041600,0.197081,0.764339,B,0.017737,NB-Wait
?,400,0.000831,1440,36140,8686,52041600,0.197081,0.764339,B,0.017737,NB-Wait
?,400,0.000831,1440,36140,8686,52041600,0.197081,0.764339,B,0.017737,NB-Wait
?,400,0.000831,1440,36140,8686,52041600,0.197081,0.764339,B,0.017737,NB-Wait
?,400,0.000831,1440,36140,8686,52041600,0.197081,0.764339,?,0.017737,NB-Wait
3,700,0.00084,1440,63284,39518,91128960,0.524542,0.328287,NB,0.267516,NB-Wait
3,700,0.00084,1440,63284,39518,91128960,0.524542,0.328287,NB,0.267516,NB-Wait
3,700,0.00084,1440,63284,39518,91128960,0.524542,0.328287,NB,0.267516,NB-Wait
3,700,0.00084,1440,63284,39518,91128960,0.524542,0.328287,NB,0.267516,NB-Wait
3,700,0.00084,1440,63284,39518,91128960,0.524542,0.328287,NB,0.267516,NB-Wait
?,1000,0.000847,1440,90324,22266,130066560,0.20214,0.72675,B,0.032342,NB-No Block
3,1000,0.000847,1440,90324,22266,130066560,0.20214,0.72675,B,0.032342,NB-No Block
3,1000,0.000847,1440,90324,22266,130066560,0.20214,0.72675,B,0.032342,NB-No Block
3,1000,0.000847,1440,90324,22266,130066560,0.20214,0.72675,B,0.032342,NB-No Block
3,1000,0.000847,1440,90324,22266,130066560,0.20214,0.72675,B,0.032342,NB-No Block
3,500,0.000856,1440,45188,33250,65070720,0.59601,0.233314,NB,0.530449,Block
3,500,0.000856,1440,45188,33250,65070720,0.59601,0.233314,NB,0.530449,Block
3,500,0.000856,1440,45188,33250,65070720,0.59601,0.233314,NB,0.530449,Block
3,500,0.000856,1440,45188,33250,65070720,0.59601,0.233314,NB,0.530449,Block
3,500,0.000856,1440,45188,33250,65070720,0.59601,0.233314,NB,0.530449,Block
?,400,0.000856,1440,36140,11558,52041600,0.236661,0.601368,?,0.021299,NB-Wait
3,400,0.000856,1440,36140,11558,52041600,0.236661,0.601368,B,0.021299,NB-Wait
3,400,0.000856,1440,36140,11558,52041600,0.236661,0.601368,B,0.021299,NB-Wait
3,400,0.000856,1440,36140,11558,52041600,0.236661,0.601368,B,0.021299,NB-Wait
3,400,0.000856,1440,36140,11558,52041600,0.236661,0.601368,B,0.021299,NB-Wait
9,800,0.00086,1440,72228,27607,104008320,0.256088,0.539514,B,0.051218,NB-No Block
?,800,0.00086,1440,72228,27607,104008320,0.256088,0.539514,B,0.051218,NB-No Block
?,800,0.00086,1440,72228,27607,104008320,0.256088,0.539514,B,0.051218,NB-No Block
?,800,0.00086,1440,72228,27607,104008320,0.256088,0.539514,B,0.051218,NB-No Block
?,800,0.00086,1440,72228,27607,104008320,0.256088,0.539514,B,0.051218,NB-No Block
?,1000,0.000861,1440,90324,19326,130066560,0.164752,0.790039,B,0.024713,NB-No Block
?,1000,0.000861,1440,90324,19326,130066560,0.164752,0.790039,B,0.024713,NB-No Block
?,1000,0.000861,1440,90324,19326,130066560,0.164752,0.790039,B,0.024713,NB-No Block
?,1000,0.000861,1440,90324,19326,130066560,0.164752,0.790039,B,0.024713,NB-No Block
?,1000,0.000861,1440,90324,19326,130066560,0.164752,0.790039,B,0.024713,NB-No Block
9,900,0.000862,1440,81276,37171,117037440,0.315567,0.496024,P NB,0.063113,NB-No Block
9,900,0.000862,1440,81276,37171,117037440,0.315567,0.496024,P NB,0.063113,NB-No Block
9,900,0.000862,1440,81276,37171,117037440,0.315567,0.496024,P NB,0.063113,NB-No Block
9,900,0.000862,1440,81276,37171,117037440,0.315567,0.496024,P NB,0.063113,NB-No Block
9,900,0.000862,1440,81276,37171,117037440,0.315567,0.496024,P NB,0.063113,NB-No Block
9,600,0.000863,1440,54184,18641,78024960,0.254583,0.632932,B,0.050917,NB-No Block
?,600,0.000863,1440,54184,18641,78024960,0.254583,0.632932,B,0.050917,NB-No Block
?,600,0.000863,1440,54184,18641,78024960,0.254583,0.632932,B,0.050917,NB-No Block
?,600,0.000863,1440,54184,18641,78024960,0.254583,0.632932,B,0.050917,NB-No Block
?,600,0.000863,1440,54184,18641,78024960,0.254583,0.632932,?,0.050917,NB-No Block
3,800,0.000865,1440,72228,28305,104008320,0.301751,0.537248,P NB,0.090525,NB-No Block
3,800,0.000865,1440,72228,28305,104008320,0.301751,0.537248,P NB,0.090525,NB-No Block
3,800,0.000865,1440,72228,28305,104008320,0.301751,0.537248,P NB,0.090525,NB-No Block
3,800,0.000865,1440,72228,28305,104008320,0.301751,0.537248,P NB,0.090525,NB-No Block
3,800,0.000865,1440,72228,28305,104008320,0.301751,0.537248,P NB,0.090525,NB-No Block
9,100,0.000866,1440,9048,4324,13029120,0.396653,0.451733,P NB,0.126929,NB-No Block
9,100,0.000866,1440,9048,4324,13029120,0.396653,0.451733,P NB,0.079331,NB-No Block
9,100,0.000866,1440,9048,4324,13029120,0.396653,0.451733,P NB,0.126929,NB-No Block
9,100,0.000866,1440,9048,4324,13029120,0.396653,0.451733,P NB,0.079331,NB-No Block
9,100,0.000866,1440,9048,4324,13029120,0.396653,0.451733,P NB,0.126929,NB-No Block
9,100,0.000866,1440,9048,4324,13029120,0.396653,0.451733,P NB,0.079331,NB-No Block
9,100,0.000866,1440,9048,4324,13029120,0.396653,0.451733,P NB,0.126929,NB-No Block
9,100,0.000866,1440,9048,4324,13029120,0.396653,0.451733,P NB,0.079331,NB-No Block
9,100,0.000866,1440,9048,4324,13029120,0.396653,0.451733,P NB,0.126929,NB-No Block
9,100,0.000866,1440,9048,4324,13029120,0.396653,0.451733,P NB,0.079331,NB-No Block
9,600,0.000888,1440,54184,9398,78024960,0.145695,0.822777,B,0.008742,NB-No Block
?,600,0.000888,1440,54184,9398,78024960,0.145695,0.822777,B,0.008742,NB-No Block
?,600,0.000888,1440,54184,9398,78024960,0.145695,0.822777,B,0.008742,NB-No Block
?,600,0.000888,1440,54184,9398,78024960,0.145695,0.822777,B,0.008742,NB-No Block
?,600,0.000888,1440,54184,9398,78024960,0.145695,0.822777,?,0.008742,NB-No Block
9,900,0.000907,1440,81276,41242,117037440,0.365351,0.440055,P NB,0.076724,NB-No Block
9,900,0.000907,1440,81276,41242,117037440,0.365351,0.440055,P NB,0.076724,NB-No Block
9,900,0.000907,1440,81276,41242,117037440,0.365351,0.440055,P NB,0.076724,NB-No Block
9,900,0.000907,1440,81276,41242,117037440,0.365351,0.440055,P NB,0.076724,NB-No Block
9,900,0.000907,1440,81276,41242,117037440,0.365351,0.440055,P NB,0.076724,NB-No Block
3,1000,0.000907,1440,90324,31991,130066560,0.25501,0.557303,B,0.043352,NB-No Block
3,1000,0.000907,1440,90324,31991,130066560,0.25501,0.557303,B,0.043352,NB-No Block
3,1000,0.000907,1440,90324,31991,130066560,0.25501,0.557303,B,0.043352,NB-No Block
3,1000,0.000907,1440,90324,31991,130066560,0.25501,0.557303,B,0.043352,NB-No Block
3,1000,0.000907,1440,90324,31991,130066560,0.25501,0.557303,?,0.043352,NB-No Block
9,800,0.000908,1440,72228,31635,104008320,0.310972,0.502215,P NB,0.080853,NB-No Block
9,800,0.000908,1440,72228,31635,104008320,0.310972,0.502215,P NB,0.080853,NB-No Block
9,800,0.000908,1440,72228,31635,104008320,0.310972,0.502215,P NB,0.080853,NB-No Block
9,800,0.000908,1440,72228,31635,104008320,0.310972,0.502215,P NB,0.080853,NB-No Block
9,800,0.000908,1440,72228,31635,104008320,0.310972,0.502215,P NB,0.080853,NB-No Block
9,100,0.000912,1440,9048,4483,13029120,0.366647,0.451935,?,0.076996,NB-Wait
9,100,0.000912,1440,9048,4483,13029120,0.366647,0.451935,P NB,0.076996,NB-Wait
9,100,0.000912,1440,9048,4483,13029120,0.366647,0.451935,P NB,0.076996,NB-Wait
9,100,0.000912,1440,9048,4483,13029120,0.366647,0.451935,P NB,0.076996,NB-Wait
9,100,0.000912,1440,9048,4483,13029120,0.366647,0.451935,P NB,0.076996,NB-Wait
9,700,0.000916,1440,63284,21751,91128960,0.26809,0.56707,B,0.042894,NB-No Block
?,700,0.000916,1440,63284,21751,91128960,0.26809,0.56707,B,0.042894,NB-No Block
?,700,0.000916,1440,63284,21751,91128960,0.26809,0.56707,B,0.042894,NB-No Block
?,700,0.000916,1440,63284,21751,91128960,0.26809,0.56707,B,0.042894,NB-No Block
?,700,0.000916,1440,63284,21751,91128960,0.26809,0.56707,?,0.042894,NB-No Block
9,600,0.000925,1440,54184,13810,78024960,0.170764,0.734102,B,0.010246,NB-No Block
?,600,0.000925,1440,54184,13810,78024960,0.170764,0.734102,B,0.010246,NB-No Block
?,600,0.000925,1440,54184,13810,78024960,0.170764,0.734102,B,0.010246,NB-No Block
?,600,0.000925,1440,54184,13810,78024960,0.170764,0.734102,B,0.010246,NB-No Block
?,600,0.000925,1440,54184,13810,78024960,0.170764,0.734102,?,0.010246,NB-No Block
9,800,0.000931,1440,72228,33537,104008320,0.362171,0.46781,P NB,0.108651,NB-No Block
9,800,0.000931,1440,72228,33537,104008320,0.362171,0.46781,P NB,0.108651,NB-No Block
9,800,0.000931,1440,72228,33537,104008320,0.362171,0.46781,P NB,0.108651,NB-No Block
9,800,0.000931,1440,72228,33537,104008320,0.362171,0.46781,P NB,0.108651,NB-No Block
9,800,0.000931,1440,72228,33537,104008320,0.362171,0.46781,P NB,0.108651,NB-No Block
9,600,0.000938,1440,54184,15286,78024960,0.211585,0.700092,B,0.031738,NB-No Block
?,600,0.000938,1440,54184,15286,78024960,0.211585,0.700092,B,0.031738,NB-No Block
?,600,0.000938,1440,54184,15286,78024960,0.211585,0.700092,B,0.031738,NB-No Block
?,600,0.000938,1440,54184,15286,78024960,0.211585,0.700092,B,0.031738,NB-No Block
?,600,0.000938,1440,54184,15286,78024960,0.211585,0.700092,?,0.031738,NB-No Block
9,500,0.000953,1440,45188,6352,65070720,0.108238,0.829051,B,?,No Block
?,500,0.000953,1440,45188,6352,65070720,0.091369,0.837778,B,?,No Block
?,500,0.000953,1440,45188,6352,65070720,0.108238,0.829051,B,?,No Block
?,500,0.000953,1440,45188,6352,65070720,0.091369,0.837778,B,?,No Block
?,500,0.000953,1440,45188,6352,65070720,0.108238,0.829051,B,?,No Block
?,500,0.000953,1440,45188,6352,65070720,0.091369,0.837778,B,?,No Block
?,500,0.000953,1440,45188,6352,65070720,0.108238,0.829051,B,?,No Block
?,500,0.000953,1440,45188,6352,65070720,0.091369,0.837778,B,?,No Block
?,500,0.000953,1440,45188,6352,65070720,0.108238,0.829051,?,?,No Block
?,500,0.000953,1440,45188,6352,65070720,0.091369,0.837778,B,?,No Block
3,900,0.000956,1440,81276,53583,117037440,0.487861,0.30784,NB,0.356139,Block
3,900,0.000956,1440,81276,53583,117037440,0.487861,0.30784,NB,0.356139,Block
3,900,0.000956,1440,81276,53583,117037440,0.487861,0.30784,NB,0.356139,Block
3,900,0.000956,1440,81276,53583,117037440,0.487861,0.30784,NB,0.356139,Block
3,900,0.000956,1440,81276,53583,117037440,0.487861,0.30784,NB,0.356139,Block
9,700,0.000957,1440,63284,25868,91128960,0.30657,0.576998,P NB,0.076643,NB-No Block
9,700,0.000957,1440,63284,25868,91128960,0.30657,0.576998,P NB,0.076643,NB-No Block
9,700,0.000957,1440,63284,25868,91128960,0.30657,0.576998,P NB,0.076643,NB-No Block
9,700,0.000957,1440,63284,25868,91128960,0.30657,0.576998,P NB,0.076643,NB-No Block
9,700,0.000957,1440,63284,25868,91128960,0.30657,0.576998,P NB,0.076643,NB-No Block
9,500,0.000961,1440,45188,6849,65070720,0.121253,0.818449,B,?,No Block
?,500,0.000961,1440,45188,6849,65070720,0.103065,0.85291,B,?,No Block
?,500,0.000961,1440,45188,6849,65070720,0.121253,0.818449,B,?,No Block
?,500,0.000961,1440,45188,6849,65070720,0.103065,0.85291,B,?,No Block
?,500,0.000961,1440,45188,6849,65070720,0.121253,0.818449,B,?,No Block
?,500,0.000961,1440,45188,6849,65070720,0.103065,0.85291,B,?,No Block
?,500,0.000961,1440,45188,6849,65070720,0.121253,0.818449,B,?,No Block
?,500,0.000961,1440,45188,6849,65070720,0.103065,0.85291,B,?,No Block
?,500,0.000961,1440,45188,6849,65070720,0.121253,0.818449,?,?,No Block
?,500,0.000961,1440,45188,6849,65070720,0.103065,0.85291,B,?,No Block
?,400,0.000989,1440,36140,8946,52041600,0.160899,0.726323,B,0.008045,NB-Wait
3,400,0.000989,1440,36140,8946,52041600,0.160899,0.726323,B,0.008045,NB-Wait
3,400,0.000989,1440,36140,8946,52041600,0.160899,0.726323,B,0.008045,NB-Wait
3,400,0.000989,1440,36140,8946,52041600,0.160899,0.726323,B,0.008045,NB-Wait
3,400,0.000989,1440,36140,8946,52041600,0.160899,0.726323,B,0.008045,NB-Wait
9,500,0.001009,1440,45188,9801,65070720,0.180022,0.779093,B,0.027003,NB-No Block
?,500,0.001009,1440,45188,9801,65070720,0.180022,0.779093,B,0.027003,NB-No Block
?,500,0.001009,1440,45188,9801,65070720,0.180022,0.779093,B,0.027003,NB-No Block
?,500,0.001009,1440,45188,9801,65070720,0.180022,0.779093,B,0.027003,NB-No Block
?,500,0.001009,1440,45188,9801,65070720,0.180022,0.779093,?,0.027003,NB-No Block
3,200,0.001019,1440,18096,8317,26058240,0.326319,0.489211,P NB,0.088106,NB-No Block
3,200,0.001019,1440,18096,8317,26058240,0.326319,0.489211,P NB,0.088106,NB-No Block
3,200,0.001019,1440,18096,8317,26058240,0.326319,0.489211,P NB,0.088106,NB-No Block
3,200,0.001019,1440,18096,8317,26058240,0.326319,0.489211,P NB,0.088106,NB-No Block
3,200,0.001019,1440,18096,8317,26058240,0.326319,0.489211,P NB,0.088106,NB-No Block
9,500,0.001028,1440,45188,11376,65070720,0.203916,0.729259,B,0.012235,NB-No Block
?,500,0.001028,1440,45188,11376,65070720,0.203916,0.729259,B,0.012235,NB-No Block
?,500,0.001028,1440,45188,11376,65070720,0.203916,0.729259,B,0.012235,NB-No Block
?,500,0.001028,1440,45188,11376,65070720,0.203916,0.729259,B,0.012235,NB-No Block
?,500,0.001028,1440,45188,11376,65070720,0.203916,0.729259,?,0.012235,NB-No Block
9,1000,0.001037,1440,90324,54879,130066560,0.394927,0.350648,P NB,0.086884,NB-No Block
9,1000,0.001037,1440,90324,54879,130066560,0.394927,0.350648,P NB,0.086884,NB-No Block
9,1000,0.001037,1440,90324,54879,130066560,0.394927,0.350648,P NB,0.086884,NB-No Block
9,1000,0.001037,1440,90324,54879,130066560,0.394927,0.350648,P NB,0.086884,NB-No Block
9,1000,0.001037,1440,90324,54879,130066560,0.394927,0.350648,P NB,0.086884,NB-No Block
?,600,0.001081,1440,54184,38826,78024960,0.530253,0.253308,?,0.477228,Block
?,600,0.001081,1440,54184,38826,78024960,0.530253,0.253308,NB,0.477228,Block
?,600,0.001081,1440,54184,38826,78024960,0.530253,0.253308,NB,0.477228,Block
?,600,0.001081,1440,54184,38826,78024960,0.530253,0.253308,NB,0.477228,Block
9,600,0.001081,1440,54184,38826,78024960,0.530253,0.253308,NB,0.477228,Block
?,700,0.001087,1440,63284,33333,91128960,0.421377,0.413703,NB,0.252826,NB-No Block
?,700,0.001087,1440,63284,33333,91128960,0.421377,0.413703,NB,0.252826,NB-No Block
?,700,0.001087,1440,63284,33333,91128960,0.421377,0.413703,NB,0.252826,NB-No Block
9,700,0.001087,1440,63284,33333,91128960,0.421377,0.413703,NB,0.252826,NB-No Block
9,700,0.001087,1440,63284,33333,91128960,0.421377,0.413703,NB,0.252826,NB-No Block
?,800,0.001094,1440,72228,42797,104008320,0.444395,0.35996,NB,0.439951,Block
?,800,0.001094,1440,72228,42797,104008320,0.444395,0.35996,NB,0.439951,Block
?,800,0.001094,1440,72228,42797,104008320,0.444395,0.35996,NB,0.439951,Block
9,800,0.001094,1440,72228,42797,104008320,0.444395,0.35996,NB,0.439951,Block
9,800,0.001094,1440,72228,42797,104008320,0.444395,0.35996,NB,0.439951,Block
9,500,0.001122,1440,45188,23490,65070720,0.353483,0.414075,P NB,0.141393,NB-Wait
9,500,0.001122,1440,45188,23490,65070720,0.353483,0.414075,P NB,0.141393,NB-Wait
9,500,0.001122,1440,45188,23490,65070720,0.353483,0.414075,P NB,0.141393,NB-Wait
9,500,0.001122,1440,45188,23490,65070720,0.353483,0.414075,P NB,0.141393,NB-Wait
9,500,0.001122,1440,45188,23490,65070720,0.353483,0.414075,P NB,0.141393,NB-Wait
9,400,0.001155,1440,36140,7792,52041600,0.166017,0.789036,B,0.006641,NB-No Block
?,400,0.001155,1440,36140,7792,52041600,0.166017,0.789036,B,0.006641,NB-No Block
?,400,0.001155,1440,36140,7792,52041600,0.166017,0.789036,B,0.006641,NB-No Block
?,400,0.001155,1440,36140,7792,52041600,0.166017,0.789036,B,0.006641,NB-No Block
?,400,0.001155,1440,36140,7792,52041600,0.166017,0.789036,B,0.006641,NB-No Block
9,700,0.001191,1440,63284,37341,91128960,0.395336,0.358238,P NB,0.134414,NB-Wait
9,700,0.001191,1440,63284,37341,91128960,0.395336,0.358238,P NB,0.134414,NB-Wait
9,700,0.001191,1440,63284,37341,91128960,0.395336,0.358238,P NB,0.134414,NB-Wait
9,700,0.001191,1440,63284,37341,91128960,0.395336,0.358238,P NB,0.134414,NB-Wait
9,700,0.001191,1440,63284,37341,91128960,0.395336,0.358238,P NB,0.134414,NB-Wait
?,500,0.001211,1440,45188,25609,65070720,0.408039,0.373875,?,0.2081,NB-No Block
?,500,0.001211,1440,45188,25609,65070720,0.408039,0.373875,NB,0.2081,NB-No Block
?,500,0.001211,1440,45188,25609,65070720,0.408039,0.373875,NB,0.2081,NB-No Block
?,500,0.001211,1440,45188,25609,65070720,0.408039,0.373875,NB,0.2081,NB-No Block
9,500,0.001211,1440,45188,25609,65070720,0.408039,0.373875,NB,0.2081,NB-No Block
3,200,0.001223,1440,18096,11641,26058240,0.495334,0.31197,?,0.386361,Block
3,200,0.001223,1440,18096,11641,26058240,0.495334,0.31197,?,0.386361,Block
3,200,0.001223,1440,18096,11641,26058240,0.495334,0.31197,NB,0.386361,Block
3,200,0.001223,1440,18096,11641,26058240,0.495334,0.31197,NB,0.386361,Block
3,200,0.001223,1440,18096,11641,26058240,0.495334,0.31197,NB,0.386361,Block
9,300,0.001236,1440,27092,13252,39012480,0.371753,0.451465,?,0.115243,NB-Wait
9,300,0.001236,1440,27092,13252,39012480,0.371753,0.451465,P NB,0.115243,NB-Wait
9,300,0.001236,1440,27092,13252,39012480,0.371753,0.451465,P NB,0.115243,NB-Wait
9,300,0.001236,1440,27092,13252,39012480,0.371753,0.451465,P NB,0.115243,NB-Wait
9,300,0.001236,1440,27092,13252,39012480,0.371753,0.451465,P NB,0.115243,NB-Wait
?,500,0.001247,1440,45188,32871,65070720,0.480102,0.249136,?,0.307265,NB-Wait
?,500,0.001247,1440,45188,32871,65070720,0.480102,0.249136,NB,0.307265,NB-Wait
?,500,0.001247,1440,45188,32871,65070720,0.480102,0.249136,NB,0.307265,NB-Wait
?,500,0.001247,1440,45188,32871,65070720,0.480102,0.249136,NB,0.307265,NB-Wait
9,500,0.001247,1440,45188,32871,65070720,0.480102,0.249136,NB,0.307265,NB-Wait
9,500,0.001253,1440,45188,20776,65070720,0.390803,0.471714,P NB,0.132873,NB-No Block
9,500,0.001253,1440,45188,20776,65070720,0.390803,0.471714,P NB,0.132873,NB-No Block
9,500,0.001253,1440,45188,20776,65070720,0.390803,0.471714,P NB,0.132873,NB-No Block
9,500,0.001253,1440,45188,20776,65070720,0.390803,0.471714,P NB,0.132873,NB-No Block
9,500,0.001253,1440,45188,20776,65070720,0.390803,0.471714,P NB,0.132873,NB-No Block
9,300,0.001276,1440,27092,14590,39012480,0.350048,0.4125,?,0.136519,NB-Wait
9,300,0.001276,1440,27092,14590,39012480,0.350048,0.4125,P NB,0.136519,NB-Wait
9,300,0.001276,1440,27092,14590,39012480,0.350048,0.4125,P NB,0.136519,NB-Wait
